744,707,79,260,Typ Naprawy 1,2019-03-23,2021-03-25,5688.13
745,268,322,635,Typ Naprawy 5,2023-01-06,2024-01-07,10919.29
746,892,390,73,Typ Naprawy 20,2023-02-04,2024-02-09,3354.93
747,966,464,164,Typ Naprawy 8,2019-02-22,2021-04-22,7894.91
748,279,396,57,Typ Naprawy 13,2019-01-10,2021-02-17,884.86
749,623,456,977,Typ Naprawy 12,2019-02-10,2020-02-12,10325.87
750,66,124,704,Typ Naprawy 9,2021-03-19,2023-03-19,8421.48
751,559,2,811,Typ Naprawy 1,2019-03-21,2019-04-22,4830.06
752,595,59,110,Typ Naprawy 19,2022-03-01,2023-04-15,7353.79
753,515,140,386,Typ Naprawy 12,2023-03-20,2024-03-20,2046.23
754,187,221,783,Typ Naprawy 10,2021-01-03,2023-01-16,14306.09
755,871,405,985,Typ Naprawy 18,2022-01-14,2022-01-16,2815.62
756,591,468,533,Typ Naprawy 3,2018-04-16,2021-05-19,5744.97
757,869,28,31,Typ Naprawy 14,2022-04-02,2022-05-18,347.37
758,358,465,384,Typ Naprawy 2,2019-04-20,2021-05-22,6684.43
759,199,155,112,Typ Naprawy 3,2022-02-01,2023-02-14,8531.07
760,740,100,369,Typ Naprawy 18,2023-02-05,2024-04-18,3744.17
761,951,341,545,Typ Naprawy 11,2019-02-23,2020-02-23,4496.74
762,977,81,742,Typ Naprawy 8,2022-01-17,2023-03-25,9611.50
763,553,226,565,Typ Naprawy 4,2021-01-16,2021-03-20,12643.16
764,687,111,104,Typ Naprawy 7,2018-01-08,2022-01-17,6965.00
765,863,250,933,Typ Naprawy 4,2022-01-10,2022-04-14,5968.24
766,875,256,218,Typ Naprawy 19,2018-01-25,2022-02-26,6083.28
767,627,137,987,Typ Naprawy 7,2021-03-20,2022-04-21,13557.61
768,375,139,640,Typ Naprawy 15,2020-04-19,2023-05-20,7337.87
769,175,311,94,Typ Naprawy 11,2023-04-21,2024-05-24,8603.37
770,423,170,268,Typ Naprawy 2,2021-02-15,2021-03-16,12758.20
771,110,279,354,Typ Naprawy 6,2021-04-12,2021-05-13,7327.41
772,25,83,537,Typ Naprawy 4,2018-01-06,2019-04-06,10869.27
773,717,443,680,Typ Naprawy 10,2019-04-24,2019-05-25,7238.74
774,478,38,44,Typ Naprawy 13,2022-01-20,2022-01-23,6628.95
775,179,137,955,Typ Naprawy 19,2023-01-12,2024-03-15,12163.42
776,42,78,4,Typ Naprawy 6,2020-02-08,2021-03-09,14913.60
777,468,411,884,Typ Naprawy 7,2019-02-15,2019-04-16,11882.40
778,60,411,970,Typ Naprawy 12,2022-03-24,2023-03-24,4922.37
779,991,347,463,Typ Naprawy 1,2019-04-21,2022-05-24,9737.00
780,165,321,778,Typ Naprawy 15,2022-04-24,2023-05-24,1534.21
781,12,461,375,Typ Naprawy 9,2020-02-06,2021-02-13,3352.20
782,639,499,794,Typ Naprawy 15,2022-02-25,2023-04-26,10924.29
783,216,178,872,Typ Naprawy 8,2020-02-03,2020-03-15,5838.64
784,141,42,49,Typ Naprawy 18,2022-03-13,2022-04-15,6096.92
785,583,140,431,Typ Naprawy 1,2023-01-25,2024-04-26,11755.99
786,819,159,389,Typ Naprawy 14,2022-02-25,2022-02-26,7791.23
787,680,443,470,Typ Naprawy 2,2019-04-11,2022-05-21,3169.40
788,478,127,547,Typ Naprawy 2,2022-01-06,2022-03-13,14768.09
789,789,373,535,Typ Naprawy 18,2020-02-01,2020-02-10,10026.66
790,865,161,989,Typ Naprawy 6,2023-03-02,2024-04-04,11067.53
791,696,467,718,Typ Naprawy 11,2019-04-08,2022-05-21,14328.82
792,719,187,239,Typ Naprawy 13,2021-03-17,2023-03-21,3367.20
793,634,445,906,Typ Naprawy 16,2020-02-25,2023-03-26,7591.61
794,154,303,887,Typ Naprawy 16,2019-02-08,2020-02-10,4348.50
795,231,450,24,Typ Naprawy 10,2019-02-12,2022-03-22,12082.02
796,555,108,853,Typ Naprawy 14,2019-02-21,2020-02-22,5345.72
797,101,236,894,Typ Naprawy 19,2018-02-13,2023-02-15,6596.67
798,143,332,550,Typ Naprawy 5,2020-04-23,2022-05-25,7220.55
799,156,457,624,Typ Naprawy 5,2019-03-11,2023-04-23,4567.23
800,441,465,532,Typ Naprawy 14,2019-03-18,2019-04-25,14728.98
801,147,189,890,Typ Naprawy 14,2022-04-02,2023-05-16,12050.65
802,187,209,173,Typ Naprawy 9,2023-02-19,2024-03-20,10521.86
803,458,200,839,Typ Naprawy 7,2019-04-10,2021-05-24,13329.79
804,41,405,14,Typ Naprawy 2,2023-04-11,2024-05-14,14112.83
805,965,151,283,Typ Naprawy 15,2018-02-21,2018-02-24,11621.84
806,547,326,653,Typ Naprawy 12,2022-02-05,2022-04-14,13138.35
807,708,252,1,Typ Naprawy 13,2023-03-17,2024-04-18,7727.12
808,104,468,7,Typ Naprawy 20,2021-04-10,2022-05-18,8040.42
809,383,152,554,Typ Naprawy 6,2019-03-14,2022-03-20,12150.23
810,404,236,224,Typ Naprawy 10,2023-01-16,2024-02-19,14596.20
811,744,136,489,Typ Naprawy 10,2018-02-14,2021-03-19,5719.96
812,229,436,529,Typ Naprawy 5,2022-01-12,2023-03-12,9147.68
813,105,281,705,Typ Naprawy 20,2022-02-04,2022-04-25,3901.96
814,574,265,38,Typ Naprawy 2,2019-02-16,2022-04-25,3957.89
815,47,429,298,Typ Naprawy 19,2023-04-11,2024-05-15,7173.26
816,38,114,676,Typ Naprawy 6,2020-01-05,2020-04-12,6412.50
817,498,118,72,Typ Naprawy 13,2021-01-12,2021-01-20,14138.29
818,385,39,239,Typ Naprawy 18,2023-02-05,2024-02-12,7883.09
819,797,167,601,Typ Naprawy 10,2023-04-05,2024-05-25,14378.39
820,397,14,197,Typ Naprawy 18,2023-04-04,2024-05-04,11889.22
821,635,202,954,Typ Naprawy 4,2020-01-23,2021-03-23,1811.13
822,789,194,976,Typ Naprawy 5,2023-01-03,2024-01-08,14856.76
823,501,98,865,Typ Naprawy 16,2019-03-06,2020-03-11,14539.82
824,271,422,4,Typ Naprawy 19,2018-04-14,2019-05-24,6665.33
825,906,404,61,Typ Naprawy 3,2020-03-11,2021-03-17,8280.06
826,918,382,137,Typ Naprawy 1,2019-04-18,2021-05-21,2358.17
827,889,302,839,Typ Naprawy 17,2022-02-18,2023-04-20,122.74
828,447,51,731,Typ Naprawy 7,2019-01-09,2022-01-15,1623.33
829,919,115,712,Typ Naprawy 11,2021-02-10,2021-04-12,2938.40
830,809,211,775,Typ Naprawy 15,2020-04-22,2023-05-24,3165.31
831,768,423,823,Typ Naprawy 7,2022-01-11,2022-01-15,6109.66
832,198,149,748,Typ Naprawy 1,2019-03-01,2023-03-08,3945.16
833,859,40,118,Typ Naprawy 18,2021-02-06,2021-02-12,2558.70
834,536,93,854,Typ Naprawy 8,2020-02-19,2023-02-21,5461.22
835,959,373,749,Typ Naprawy 4,2019-03-19,2020-04-25,1657.44
836,806,59,451,Typ Naprawy 1,2022-01-01,2023-01-16,636.12
837,447,287,756,Typ Naprawy 14,2022-01-05,2023-02-16,7545.23
838,300,399,313,Typ Naprawy 9,2022-03-03,2022-04-21,10350.88
839,452,402,119,Typ Naprawy 5,2021-01-24,2022-02-25,2613.72
840,863,188,60,Typ Naprawy 12,2020-03-19,2022-04-22,3311.73
841,162,289,687,Typ Naprawy 3,2019-04-10,2019-05-19,6087.83
842,980,275,421,Typ Naprawy 5,2022-01-02,2023-04-19,11651.40
843,120,328,706,Typ Naprawy 17,2021-03-02,2023-03-21,3974.26
844,498,353,86,Typ Naprawy 20,2023-01-23,2024-04-24,12226.63
845,959,359,17,Typ Naprawy 4,2022-01-25,2022-04-26,6632.14
846,465,420,59,Typ Naprawy 13,2018-03-14,2018-04-17,12955.10
847,236,241,596,Typ Naprawy 10,2020-01-21,2021-02-25,9340.03
848,285,280,288,Typ Naprawy 3,2021-02-09,2022-03-21,3379.48
849,485,476,85,Typ Naprawy 10,2023-03-14,2024-03-16,6933.16
850,924,246,757,Typ Naprawy 5,2022-03-05,2022-03-17,10735.58
851,183,40,721,Typ Naprawy 1,2019-02-18,2020-03-20,9767.02
852,158,478,283,Typ Naprawy 10,2020-04-03,2023-05-11,5282.51
853,672,67,512,Typ Naprawy 14,2018-02-14,2022-02-25,9122.21
854,298,209,99,Typ Naprawy 14,2018-02-03,2020-04-25,13800.43
855,303,134,305,Typ Naprawy 5,2022-03-16,2022-04-19,10252.66
856,539,447,344,Typ Naprawy 12,2019-02-22,2020-04-25,11625.48
857,871,251,561,Typ Naprawy 16,2022-03-09,2022-04-10,3952.89
858,639,217,871,Typ Naprawy 16,2021-04-16,2021-05-16,12950.55
859,589,164,273,Typ Naprawy 6,2020-03-14,2023-04-20,960.34
860,601,332,980,Typ Naprawy 19,2022-04-03,2022-05-14,5020.13
861,599,321,524,Typ Naprawy 20,2021-02-09,2022-04-14,3852.40
862,889,386,421,Typ Naprawy 16,2018-04-23,2018-05-23,957.16
863,925,59,928,Typ Naprawy 2,2022-02-14,2022-03-18,1227.72
864,973,478,858,Typ Naprawy 11,2021-01-06,2023-04-09,1960.74
865,335,137,915,Typ Naprawy 5,2022-03-24,2023-03-25,3245.79
866,439,13,143,Typ Naprawy 13,2021-01-21,2021-04-21,1413.25
867,661,339,77,Typ Naprawy 3,2022-03-19,2022-04-22,13851.36
868,264,21,31,Typ Naprawy 8,2023-02-17,2024-03-22,6784.01
869,804,347,261,Typ Naprawy 4,2020-02-25,2020-04-26,5379.82
870,947,477,297,Typ Naprawy 15,2019-02-10,2019-03-24,12872.34
871,460,56,286,Typ Naprawy 11,2020-01-20,2022-01-20,2800.62
872,639,320,732,Typ Naprawy 13,2023-01-09,2024-04-12,8261.87
873,328,68,346,Typ Naprawy 2,2022-02-11,2022-03-14,9013.53
874,3,149,496,Typ Naprawy 9,2020-03-03,2021-04-09,5629.92
875,119,391,179,Typ Naprawy 1,2023-04-15,2024-05-23,14957.71
876,657,208,80,Typ Naprawy 11,2023-01-03,2024-04-18,10912.92
877,77,223,535,Typ Naprawy 20,2021-04-25,2022-05-26,4800.96
878,750,21,985,Typ Naprawy 8,2019-04-19,2023-05-23,11660.95
879,224,335,948,Typ Naprawy 6,2023-04-15,2024-05-15,7722.11
880,306,146,29,Typ Naprawy 10,2018-04-02,2022-05-04,11165.75
881,904,17,502,Typ Naprawy 18,2022-04-08,2022-05-09,8835.74
882,941,380,256,Typ Naprawy 7,2020-02-06,2022-02-07,12969.65
883,903,141,471,Typ Naprawy 7,2020-02-22,2020-04-23,9688.35
884,840,121,300,Typ Naprawy 19,2020-01-21,2022-03-22,14762.63
885,843,140,1,Typ Naprawy 18,2021-04-19,2022-05-21,4380.79
886,568,74,917,Typ Naprawy 20,2022-01-06,2023-01-16,11561.36
887,740,85,6,Typ Naprawy 11,2018-04-18,2020-05-18,12333.03
888,788,279,251,Typ Naprawy 5,2023-03-06,2024-03-08,5527.15
889,466,450,448,Typ Naprawy 11,2021-04-15,2021-05-24,12956.01
890,684,389,350,Typ Naprawy 19,2023-02-23,2024-04-25,1198.62
891,804,198,423,Typ Naprawy 12,2018-03-23,2018-04-25,11317.63
892,764,331,926,Typ Naprawy 14,2018-02-10,2021-04-14,6597.58
893,866,478,568,Typ Naprawy 18,2023-01-03,2024-03-15,1898.44
894,713,485,217,Typ Naprawy 6,2023-04-08,2024-05-10,649.76
895,348,13,501,Typ Naprawy 1,2021-02-01,2021-03-22,12545.84
896,214,451,276,Typ Naprawy 9,2018-01-09,2022-02-16,10139.44
897,198,379,207,Typ Naprawy 20,2019-01-15,2022-01-19,13482.13
898,169,443,65,Typ Naprawy 17,2022-03-18,2023-03-25,2681.93
899,948,145,950,Typ Naprawy 18,2022-01-23,2023-04-23,4376.70
900,864,291,332,Typ Naprawy 12,2023-01-07,2024-02-08,6040.99
901,820,180,292,Typ Naprawy 16,2019-03-22,2020-04-23,14100.55
902,470,453,612,Typ Naprawy 8,2022-03-22,2023-04-22,13423.92
903,269,306,462,Typ Naprawy 8,2019-01-18,2023-01-21,9142.22
904,870,83,672,Typ Naprawy 13,2022-04-25,2022-05-26,4814.60
905,767,243,619,Typ Naprawy 3,2021-04-16,2021-05-22,12499.46
906,387,433,506,Typ Naprawy 6,2019-02-17,2019-03-23,6539.37
907,685,408,36,Typ Naprawy 15,2022-01-23,2023-01-25,6756.73
908,204,393,376,Typ Naprawy 7,2018-04-20,2021-05-25,2088.52
909,412,21,585,Typ Naprawy 17,2021-02-16,2022-03-19,5171.56
910,878,195,681,Typ Naprawy 19,2020-02-10,2022-04-20,11539.08
911,241,358,290,Typ Naprawy 18,2019-02-13,2019-03-13,7482.02
912,573,33,354,Typ Naprawy 15,2023-04-10,2024-05-14,3431.32
913,874,78,147,Typ Naprawy 6,2018-02-07,2023-02-11,14793.10
914,868,452,166,Typ Naprawy 20,2022-02-11,2023-04-13,11671.41
915,195,291,162,Typ Naprawy 1,2018-04-06,2023-05-14,7023.20
916,259,72,674,Typ Naprawy 8,2022-03-23,2023-03-25,12184.34
917,77,214,925,Typ Naprawy 17,2019-03-03,2019-04-07,3313.55
918,159,96,655,Typ Naprawy 9,2021-03-04,2021-04-07,4817.78
919,550,428,382,Typ Naprawy 12,2022-02-15,2022-03-18,11625.03
920,401,110,261,Typ Naprawy 10,2022-01-22,2023-04-23,9640.60
921,459,271,625,Typ Naprawy 16,2018-01-12,2018-01-21,14986.81
922,740,230,656,Typ Naprawy 16,2021-01-23,2021-04-25,7143.70
923,647,70,216,Typ Naprawy 11,2021-03-14,2023-04-18,443.77
924,109,488,666,Typ Naprawy 3,2020-03-12,2021-04-24,9059.01
925,435,292,30,Typ Naprawy 1,2019-04-23,2023-05-25,3140.75
926,152,431,626,Typ Naprawy 8,2021-01-01,2021-04-05,10214.01
927,13,397,315,Typ Naprawy 4,2019-01-15,2023-04-19,12863.70
928,722,406,731,Typ Naprawy 18,2020-04-21,2020-05-25,4235.28
929,137,278,947,Typ Naprawy 11,2022-02-21,2023-03-24,8891.21
930,548,271,227,Typ Naprawy 17,2019-01-05,2022-03-16,14036.44
931,148,421,257,Typ Naprawy 13,2023-04-12,2024-05-17,4529.94
932,21,126,856,Typ Naprawy 13,2019-04-03,2022-05-14,13332.98
933,566,253,59,Typ Naprawy 12,2020-02-22,2022-02-24,11484.06
934,166,479,2,Typ Naprawy 7,2022-03-19,2023-04-24,12641.34
935,741,208,822,Typ Naprawy 18,2020-02-21,2020-02-22,2470.94
936,654,337,838,Typ Naprawy 16,2023-02-14,2024-02-15,8884.85
937,895,33,386,Typ Naprawy 1,2020-03-11,2020-03-19,14169.22
938,738,449,90,Typ Naprawy 16,2018-03-18,2021-03-19,9952.54
939,866,205,772,Typ Naprawy 2,2019-02-14,2021-02-22,9386.86
940,602,360,230,Typ Naprawy 7,2020-01-25,2020-02-26,9177.24
941,900,22,904,Typ Naprawy 7,2018-03-09,2018-04-23,13109.70
942,377,468,977,Typ Naprawy 6,2022-01-01,2023-01-10,2166.73
943,544,84,239,Typ Naprawy 6,2018-04-18,2023-05-22,8659.30
944,983,133,497,Typ Naprawy 17,2022-03-04,2023-03-25,2726.04
945,419,5,100,Typ Naprawy 2,2018-04-06,2020-05-20,10904.74
946,297,227,42,Typ Naprawy 16,2020-01-03,2021-02-18,4392.61
947,709,426,99,Typ Naprawy 2,2021-04-24,2022-05-24,11881.49
948,200,484,987,Typ Naprawy 18,2018-02-11,2019-03-22,10843.35
949,54,396,660,Typ Naprawy 7,2019-04-05,2020-05-14,5349.35
950,102,379,576,Typ Naprawy 16,2020-03-15,2021-03-24,13065.60
951,187,66,604,Typ Naprawy 11,2018-01-01,2022-02-11,8750.25
952,882,237,989,Typ Naprawy 2,2019-03-11,2021-04-21,4725.02
953,217,152,412,Typ Naprawy 6,2022-03-03,2022-04-20,10696.02
954,800,19,524,Typ Naprawy 17,2020-01-16,2023-04-21,11690.96
955,636,332,949,Typ Naprawy 11,2023-03-17,2024-04-17,14419.32
956,622,499,688,Typ Naprawy 15,2021-04-14,2023-05-21,11847.39
957,695,325,733,Typ Naprawy 20,2018-01-11,2021-01-20,12247.54
958,853,284,385,Typ Naprawy 14,2018-03-19,2021-04-25,834.84
959,689,482,829,Typ Naprawy 19,2019-02-19,2023-03-23,14561.19
960,184,390,727,Typ Naprawy 16,2020-04-23,2022-05-24,8895.31
961,207,474,111,Typ Naprawy 6,2023-02-14,2024-02-22,950.79
962,704,370,821,Typ Naprawy 15,2023-03-08,2024-03-10,10911.11
963,461,105,790,Typ Naprawy 18,2018-02-21,2022-02-25,3233.06
964,423,72,36,Typ Naprawy 14,2023-01-08,2024-03-12,10524.59
965,259,118,873,Typ Naprawy 10,2022-03-25,2022-03-26,3710.98
966,874,342,252,Typ Naprawy 16,2019-02-02,2020-04-05,4177.07
967,462,246,991,Typ Naprawy 12,2018-04-06,2019-05-23,3198.50
968,134,385,198,Typ Naprawy 15,2020-01-04,2023-03-22,10777.87
969,497,431,479,Typ Naprawy 2,2019-01-19,2020-01-23,2800.62
970,57,201,80,Typ Naprawy 7,2023-01-02,2024-01-06,11907.86
971,118,488,948,Typ Naprawy 18,2020-03-08,2022-03-17,10489.57
972,515,49,362,Typ Naprawy 17,2023-02-23,2024-02-23,7642.54
973,460,149,404,Typ Naprawy 6,2021-03-07,2022-04-19,2782.88
974,87,396,980,Typ Naprawy 17,2018-04-02,2021-05-11,10838.35
975,414,51,859,Typ Naprawy 14,2018-03-03,2020-03-19,6171.95
976,247,11,232,Typ Naprawy 5,2023-03-22,2024-03-24,5990.52
977,93,341,698,Typ Naprawy 5,2020-03-16,2020-03-18,4225.27
978,748,184,17,Typ Naprawy 11,2018-03-06,2020-04-19,4051.57
979,963,221,721,Typ Naprawy 6,2022-01-20,2023-04-24,6899.51
980,718,31,288,Typ Naprawy 4,2020-03-12,2020-04-16,5876.38
981,829,487,455,Typ Naprawy 12,2022-02-10,2023-04-14,8520.16
982,46,92,448,Typ Naprawy 5,2021-02-07,2022-02-23,4113.41
983,669,29,286,Typ Naprawy 16,2021-04-11,2022-05-25,14109.19
984,319,398,828,Typ Naprawy 14,2019-01-09,2021-01-20,5532.15
985,941,104,993,Typ Naprawy 3,2021-01-09,2022-03-10,6789.02
986,176,253,578,Typ Naprawy 8,2020-03-07,2020-04-13,11112.09
987,933,278,982,Typ Naprawy 5,2023-02-02,2024-04-13,12249.36
988,254,48,640,Typ Naprawy 9,2019-03-06,2022-04-10,11147.11
989,793,60,141,Typ Naprawy 4,2023-02-05,2024-03-17,2687.84
990,81,366,197,Typ Naprawy 13,2023-01-18,2024-01-19,11215.32
991,166,469,249,Typ Naprawy 11,2021-02-11,2022-02-14,9994.38
992,408,287,848,Typ Naprawy 15,2019-03-16,2020-04-20,8253.69
993,529,220,163,Typ Naprawy 20,2023-03-17,2024-03-24,7190.08
994,87,292,1000,Typ Naprawy 5,2019-04-18,2019-05-21,13905.93
995,263,450,636,Typ Naprawy 15,2020-01-17,2022-03-20,6638.96
996,495,203,1000,Typ Naprawy 16,2020-03-01,2021-03-11,6024.17
997,866,484,685,Typ Naprawy 8,2022-04-16,2022-05-18,10465.47
998,516,395,344,Typ Naprawy 2,2021-03-08,2023-03-17,4499.47
999,343,331,40,Typ Naprawy 11,2021-03-06,2021-04-16,11714.61
1000,879,101,106,Typ Naprawy 18,2021-04-22,2021-05-22,4990.12
