5225,859,,83,348,314,,,354,2020-09-18,3865.49
5226,335,209,189,289,55,620,,,2021-04-22,2668.13
5227,580,,114,910,,,,836,2023-07-06,6641.18
5228,,178,141,338,189,767,,,2020-05-02,48446.00
5229,,58,132,945,,570,,725,2023-05-29,913.04
5230,712,35,108,815,,379,,,2023-07-26,53558.46
5231,698,76,137,7,,565,,,2023-09-05,119756.77
5232,348,27,147,716,,,,217,2020-04-14,2850.32
5233,337,55,18,535,,79,,,2019-08-29,5102.42
5234,,212,66,864,,,6,174,2018-12-09,159096.34
5235,108,,56,484,332,335,,15,2018-10-22,144462.11
5236,577,137,143,577,100,677,,928,2022-03-20,6657.80
5237,695,168,46,838,,,,,2019-05-09,558.94
5238,,276,198,805,,,,,2022-05-10,2764.21
5239,78,,32,307,429,,,,2021-09-29,44937.59
5240,3,,19,696,,,,,2022-10-03,1811.58
5241,,16,169,324,,,54,252,2018-10-11,5880.41
5242,205,241,63,242,312,869,28,,2018-10-23,939.33
5243,726,,152,506,390,,,,2018-03-02,98515.89
5244,,276,51,440,,,90,787,2020-02-19,204720.30
5245,602,,77,758,,,12,,2023-01-16,3598.70
5246,940,182,142,376,,689,9,,2018-01-10,149.55
5247,847,15,57,798,,,34,225,2018-10-01,5049.85
5248,949,143,157,157,120,670,64,293,2019-08-17,35100.86
5249,47,222,10,544,51,165,,,2021-01-23,7759.38
5250,154,125,79,591,141,,,,2018-09-01,535.98
5251,,70,177,737,,840,,,2021-04-12,177795.66
5252,510,53,28,101,,648,,,2020-06-14,6102.18
5253,,173,38,289,292,408,,,2019-03-11,2219.46
5254,840,190,53,106,432,537,,,2021-08-01,4063.99
5255,794,48,53,57,,,,,2022-03-03,1023.62
5256,680,36,147,775,438,766,,734,2023-06-09,174367.81
5257,340,168,172,197,,416,25,803,2023-07-29,7679.31
5258,,7,197,361,334,665,48,,2023-06-16,9085.44
5259,,13,166,904,154,,,,2019-11-25,3123.15
5260,662,114,39,545,,316,73,,2020-01-24,8106.23
5261,572,24,144,586,160,,,478,2023-05-12,3034.02
5262,17,283,68,519,387,,46,622,2018-04-01,1004.89
5263,581,188,13,703,389,168,,202,2023-07-25,2989.60
5264,,152,191,406,,,100,,2019-10-24,5047.43
5265,271,14,64,31,,847,,612,2022-04-18,1116.07
5266,731,21,108,68,144,,,962,2021-11-03,243.21
5267,570,,98,763,,50,88,284,2021-11-22,1684.69
5268,261,244,83,864,142,785,31,,2023-05-06,9719.92
5269,,15,98,529,377,137,,226,2019-11-07,8935.28
5270,,,19,460,,,83,476,2020-03-09,7264.18
5271,556,256,70,463,,,,,2022-01-02,6948.15
5272,,,91,242,351,,,,2018-01-16,6101.27
5273,536,132,141,361,,588,,,2021-11-08,2423.10
5274,,,103,677,128,522,56,593,2021-02-01,59637.75
5275,,287,173,137,266,145,,,2018-08-09,8870.02
5276,,143,46,755,214,59,,930,2019-06-15,3778.77
5277,771,33,74,66,496,668,,,2022-05-07,1357.18
5278,189,124,195,747,245,931,,136,2020-03-16,102786.04
5279,118,257,101,639,,684,,,2023-11-24,4684.57
5280,,138,110,111,,386,37,413,2023-07-09,40191.35
5281,105,219,106,390,318,981,37,,2022-10-31,2449.39
5282,711,136,198,159,,156,,,2018-08-27,3286.60
5283,135,33,15,747,62,979,,,2021-01-10,62750.63
5284,624,,153,975,,,,721,2022-12-10,6544.80
5285,656,,167,991,,,91,119,2019-07-16,7426.73
5286,772,266,90,319,,,,43,2022-07-03,3877.87
5287,847,28,89,499,,2,,443,2018-05-12,8040.97
5288,149,136,4,208,,,,873,2023-03-17,9854.07
5289,538,,14,215,,443,61,,2018-12-02,1967.79
5290,448,4,49,505,,683,69,795,2023-06-18,111963.56
5291,,74,157,438,,348,,408,2023-06-11,5721.49
5292,526,,23,663,,,,927,2023-10-06,6431.81
5293,652,107,72,882,,537,70,389,2019-04-03,7335.79
5294,69,89,106,828,,429,40,510,2020-04-16,199102.44
5295,757,99,39,87,349,,,539,2018-07-16,238390.75
5296,33,90,9,252,109,,,,2021-11-18,5317.54
5297,,249,94,934,,,55,624,2022-05-01,6244.48
5298,390,160,157,330,,626,,51,2022-01-20,16028.02
5299,679,,130,261,,368,,315,2023-07-28,9084.54
5300,503,217,151,609,103,36,,884,2018-10-12,1016.07
5301,641,,30,189,,,,116,2019-09-27,217508.78
5302,970,25,120,41,100,,,165,2020-11-05,52313.30
5303,588,,85,846,65,173,,535,2023-11-30,7026.10
5304,274,,127,883,,391,76,384,2018-08-14,2428.54
5305,,263,22,319,,51,,,2019-07-25,3185.38
5306,384,195,67,349,,138,,,2018-02-10,65343.48
5307,551,281,199,414,,68,,136,2020-09-11,9121.09
5308,619,,119,738,,,,325,2019-07-25,71078.53
5309,,293,26,297,,,,68,2018-08-22,2336.99
5310,487,,188,862,318,13,19,904,2023-04-09,5661.97
5311,694,137,74,436,280,,61,,2019-03-03,9796.36
5312,998,,108,637,,685,,,2020-03-07,23484.30
5313,,,146,937,373,987,,514,2018-04-02,142191.53
5314,42,228,59,105,,,,596,2019-09-09,6209.13
5315,670,283,41,40,28,743,,,2023-02-22,2637.31
5316,367,226,164,829,226,851,2,,2018-01-23,4915.70
5317,456,25,115,231,,,83,820,2023-11-19,104412.06
5318,260,17,181,264,,,15,249,2019-12-24,164003.73
5319,938,98,150,140,291,834,,446,2020-06-18,3379.96
5320,302,221,165,576,,569,,,2022-05-04,2597.13
5321,83,,98,303,,,80,59,2019-07-27,158634.91
5322,,181,1,899,,,,,2020-05-26,8779.68
5323,446,,138,631,72,767,,,2021-09-20,5463.17
5324,,80,14,151,140,,,,2018-04-10,85068.20
5325,540,,43,231,36,608,13,202,2023-01-10,8335.85
5326,,145,164,633,108,,,,2021-08-25,8879.09
5327,359,117,66,303,,161,83,335,2021-10-01,141429.78
5328,,215,185,206,,842,,,2019-12-20,1138.43
5329,236,178,7,499,351,632,50,,2023-04-30,128201.84
5330,109,,80,859,336,722,,,2018-02-01,240141.30
5331,,83,4,78,140,75,,,2023-10-02,4127.13
5332,,187,153,730,375,444,75,627,2019-06-07,449.27
5333,47,274,123,691,,349,,,2021-06-24,2888.99
5334,762,245,199,370,56,728,,2,2018-01-24,5397.30
5335,607,204,32,512,,208,31,921,2021-10-19,8808.99
5336,354,,148,143,324,189,,946,2018-12-11,46966.46
5337,,258,10,223,,,,242,2021-08-04,1701.00
5338,327,,37,226,384,571,,,2021-06-26,461.05
5339,579,64,121,685,71,,,29,2018-12-04,889.78
5340,305,204,23,152,69,173,,828,2020-12-01,135782.64
5341,455,124,86,443,,,,,2022-01-31,1785.60
5342,821,,115,413,,486,,,2023-07-24,1602.81
5343,376,135,15,958,241,,,,2020-08-02,956.25
5344,,264,58,33,299,698,,,2021-01-17,88283.64
5345,,58,30,388,76,88,,,2021-03-05,3163.03
5346,,91,39,343,135,340,,,2021-02-25,4740.46
5347,307,254,46,550,258,405,,,2021-06-15,6720.65
5348,,222,47,370,448,,,585,2019-09-29,9864.34
5349,,266,38,187,,42,,364,2022-06-19,3553.38
5350,675,,176,339,498,716,,,2020-02-18,3168.47
5351,974,214,145,415,,663,,761,2019-08-22,3536.46
5352,99,184,147,172,,,16,722,2023-11-16,8256.09
5353,987,,187,10,,995,,892,2021-11-25,982.53
5354,68,1,53,240,74,313,,276,2018-06-30,7936.13
5355,,32,13,249,,5,7,,2020-06-02,3602.03
5356,280,168,24,342,277,536,,,2021-10-14,9983.08
5357,812,24,92,359,,48,,,2020-11-23,7291.98
5358,608,219,152,728,,1000,,775,2021-08-23,5760.77
5359,,182,101,844,,,,,2023-04-15,176543.17
5360,132,51,117,888,495,267,,,2018-03-11,8504.74
5361,,,10,889,,,53,193,2020-07-27,239115.88
5362,988,197,24,671,161,650,97,,2019-12-25,49449.45
5363,955,61,8,579,,725,6,,2018-10-02,8330.41
5364,,133,35,257,,804,2,850,2022-10-02,72374.95
5365,741,,132,892,354,800,45,,2020-09-17,7116.14
5366,260,48,178,369,445,330,58,,2019-06-19,85617.55
5367,686,32,49,431,,621,,543,2022-12-26,156920.98
5368,172,109,101,650,35,821,,,2023-05-11,8676.35
5369,240,5,122,699,365,250,6,,2019-05-31,2007.37
5370,,,37,581,,163,,184,2019-12-19,5779.20
5371,720,285,190,405,,,,478,2023-07-02,85185.40
5372,,135,33,664,373,,,170,2018-07-13,2229.13
5373,701,,36,11,61,762,16,334,2021-02-06,8658.53
5374,414,,175,416,,625,,,2022-08-21,7693.82
5375,518,,74,833,,192,36,,2022-05-06,3365.15
5376,176,48,197,289,,,,,2020-08-30,3561.24
5377,,295,144,572,,198,71,413,2018-07-05,189148.53
5378,590,,134,344,,887,27,,2019-02-02,2176.56
5379,,209,72,585,492,972,,128,2021-03-04,188386.80
5380,,,98,312,,304,57,613,2022-03-21,7649.40
5381,110,,178,450,,772,80,,2023-09-16,3837.39
5382,165,,37,976,,121,,,2022-04-14,4386.06
5383,,36,119,493,357,945,,125,2019-02-13,2048.46
5384,,157,47,779,,,85,384,2023-10-09,8478.46
5385,,194,177,884,,516,,658,2021-10-11,65607.17
5386,444,143,120,757,,884,,283,2021-09-15,7515.26
5387,663,292,188,84,301,139,,,2020-11-07,4867.66
5388,715,,29,267,4,444,,,2020-01-08,368.60
5389,332,278,89,869,,,32,39,2019-03-29,5129.01
5390,,,75,88,,,,349,2022-01-28,7958.79
5391,440,202,106,824,,774,,,2018-04-08,5418.75
5392,440,295,86,836,,50,,159,2021-07-22,8624.39
5393,,261,107,339,200,,,704,2020-08-03,1470.48
5394,,262,47,256,281,101,57,,2018-07-23,2969.66
5395,920,74,199,702,30,394,81,,2019-08-02,8364.55
5396,715,,41,426,,637,,909,2022-06-16,2641.24
5397,627,14,27,305,,,7,,2018-03-05,2182.30
5398,,,108,146,,888,,,2020-12-23,3476.04
5399,,164,200,916,54,848,,,2019-12-05,1953.29
5400,967,,151,788,,,,,2023-01-19,242573.02
5401,332,27,88,449,,417,10,630,2019-07-24,175583.66
5402,570,43,150,675,,,94,,2023-04-20,1877.45
5403,,,33,92,252,,,,2018-12-22,9066.71
5404,488,198,183,312,154,,,,2020-03-23,86774.80
5405,718,185,147,379,,,,733,2022-01-04,961.08
5406,934,251,49,831,,109,,,2023-09-24,807.29
5407,194,,161,103,475,,74,,2020-02-05,8367.88
5408,347,296,81,678,126,764,,,2023-09-12,16797.08
5409,,,82,997,387,548,,,2020-02-10,1917.94
5410,206,243,119,252,,,85,872,2020-09-20,81735.59
5411,938,248,36,413,239,,,,2019-07-28,5413.92
5412,346,,130,418,,382,,,2022-12-26,5674.96
5413,189,62,101,472,289,465,,,2022-07-12,9029.85
5414,776,102,31,747,,949,,,2019-11-29,166647.84
5415,121,255,111,572,,,,250,2023-09-10,160737.03
5416,916,48,179,283,373,400,,,2021-08-18,122869.66
5417,,,171,706,,369,23,247,2019-09-20,3309.56
5418,80,142,62,654,491,244,39,126,2021-09-04,174770.66
5419,,194,142,422,262,472,,,2018-06-16,60538.65
5420,,84,174,426,,550,86,488,2020-10-10,9173.67
5421,36,,112,667,,337,90,563,2019-06-11,2028.52
5422,112,5,138,316,,140,,,2023-07-30,5009.06
5423,773,,123,637,,770,,,2021-11-13,8292.34
5424,,,85,673,,714,,,2018-03-05,4657.98
5425,,121,152,670,411,213,42,,2022-03-23,87829.52
5426,795,88,66,670,,,,,2021-02-28,233966.80
5427,,232,3,590,,,,886,2023-11-12,2459.06
5428,434,240,180,54,,957,,,2022-06-19,3193.84
5429,291,248,12,340,59,161,,,2019-06-03,9590.00
5430,28,,91,259,231,,,,2021-11-27,3816.24
5431,,,162,623,29,460,29,,2018-06-06,102251.35
5432,,,51,791,482,,20,,2018-10-17,1648.13
5433,,287,31,556,244,835,,722,2018-11-10,9624.45
5434,418,266,118,980,,289,,,2018-03-29,2267.81
5435,61,31,25,910,370,966,96,,2021-09-09,141070.91
5436,199,116,167,228,437,193,,,2022-08-31,82094.48
5437,73,247,44,660,,605,,,2021-01-02,1625.47
5438,,,95,889,,608,,198,2023-02-18,7275.06
5439,774,,70,272,195,462,1,,2018-05-06,6518.82
5440,775,123,184,711,,908,,126,2023-03-20,2321.89
5441,,,125,873,184,430,,5,2019-03-24,3701.73
5442,524,13,164,293,,169,72,,2023-08-29,3327.69
5443,335,,159,412,,141,,,2023-07-01,115750.30
5444,,121,24,35,,696,,,2019-04-27,3992.38
5445,,62,5,626,129,944,,352,2023-04-22,5639.01
5446,412,,131,118,124,75,,,2022-10-17,8655.81
5447,,252,104,198,,560,,,2020-08-08,1025.13
5448,392,196,109,771,,171,9,,2023-03-26,4420.20
5449,,,166,760,192,,1,908,2020-08-27,9831.41
5450,214,66,195,577,195,438,,933,2020-04-03,221478.62
5451,371,,99,677,,,,616,2023-10-20,26311.53
5452,536,,190,345,,222,41,,2023-01-27,129014.87
5453,,,146,183,387,611,,907,2019-06-28,8165.45
5454,,217,28,672,,380,,,2023-12-22,3664.87
5455,883,,187,261,,,,672,2022-07-18,69789.42
5456,,284,73,691,,670,,,2021-11-12,128655.96
5457,469,,77,412,114,712,69,,2018-09-27,3295.66
5458,422,,102,336,106,896,,191,2022-05-07,3147.92
5459,870,231,22,844,,,89,,2023-09-02,3578.16
5460,627,256,54,956,,141,,211,2021-04-10,4444.98
5461,,174,200,540,,622,,979,2020-05-05,4468.54
5462,346,35,186,666,,,59,662,2023-08-13,166054.56
5463,432,21,67,218,,,,261,2023-03-27,6299.77
5464,1,59,160,413,357,575,,,2021-04-07,6197.65
5465,610,134,188,834,367,274,,,2019-08-14,2756.66
5466,,44,106,17,400,,73,,2020-10-11,6445.70
5467,565,5,16,537,321,160,,370,2020-05-25,9693.03
5468,,,98,833,,260,,,2018-03-01,8342.80
5469,420,,127,518,,205,,910,2019-04-13,241108.12
5470,220,,71,550,,616,,97,2020-02-03,193.06
5471,911,,192,115,,46,14,382,2020-11-23,9573.69
5472,,20,111,899,46,35,,379,2020-12-19,6351.74
5473,722,289,197,60,382,,,984,2018-02-25,4628.68
5474,435,290,126,389,,287,92,,2023-01-30,3982.71
5475,642,,31,448,390,792,79,,2023-01-06,5335.97
5476,,87,57,191,,,,,2020-01-12,9158.56
5477,907,213,7,498,,,62,,2018-11-03,9969.79
5478,,212,123,992,47,185,,,2022-04-18,2394.40
5479,343,,161,604,,,,,2023-10-14,3267.56
5480,941,10,142,45,293,,,,2018-07-20,3205.63
5481,,,178,188,143,88,,,2020-12-22,179472.95
5482,147,248,10,460,467,545,,733,2023-05-23,9609.04
5483,420,,180,764,,,41,539,2022-10-19,8741.92
5484,121,,62,960,20,83,,645,2018-09-20,3792.07
5485,,,80,6,282,417,,,2020-03-17,8780.59
5486,750,250,184,578,,937,50,,2023-07-11,8815.03
5487,209,31,76,56,,968,,,2022-11-03,4174.57
5488,331,,4,453,477,,57,,2022-01-15,2559.06
5489,,54,143,218,,999,,,2021-03-11,6788.93
5490,,150,186,329,,,85,,2023-10-13,128297.07
5491,,36,56,727,446,963,7,,2021-02-01,219.04
5492,,,92,207,70,254,20,,2021-02-06,3053.35
5493,855,,181,704,,378,67,,2019-09-03,182688.38
5494,,179,56,403,,614,,,2022-01-20,724.81
5495,,,129,783,90,,35,94,2022-04-12,2801.07
5496,,13,149,406,200,,,996,2022-07-06,218731.95
5497,186,26,35,331,410,,31,915,2022-12-20,6757.20
5498,231,254,44,561,395,540,8,,2020-07-12,6890.75
5499,658,33,145,258,,682,,47,2020-01-21,2988.09
5500,981,30,117,811,497,,65,,2023-01-26,3517.13
5501,97,273,106,353,203,856,89,,2021-12-27,7586.26
5502,446,,45,770,,,23,,2021-06-13,536.58
5503,713,173,75,342,441,,,,2022-04-14,165058.45
5504,506,15,179,762,399,230,38,,2021-08-02,6239.65
5505,,,78,996,,299,,,2022-01-19,4619.61
5506,668,120,46,296,,,13,145,2023-04-17,8864.28
5507,784,132,76,741,172,960,22,10,2018-01-05,5418.15
5508,533,84,169,560,196,483,98,,2018-12-07,5300.92
5509,466,40,28,825,,927,79,412,2019-11-11,2705.29
5510,113,75,194,774,224,,,,2019-12-03,2784.45
5511,330,163,39,699,256,612,,147,2019-03-02,9086.05
5512,,44,114,563,,867,,175,2020-09-25,4311.74
5513,777,46,127,45,,515,,,2022-12-03,3374.82
5514,,73,159,532,,839,42,352,2021-11-07,123397.02
5515,324,19,183,263,,676,22,336,2020-01-28,9721.43
5516,532,280,153,604,470,170,,,2021-01-15,7932.80
5517,,277,123,255,,135,,,2018-05-09,7253.91
5518,74,55,168,173,18,945,,17,2019-11-04,767.11
5519,791,262,5,9,,162,,,2019-06-04,9066.41
5520,403,172,197,36,256,918,13,760,2023-07-17,92187.57
5521,379,,102,567,225,41,,542,2020-04-25,10542.01
5522,,,101,512,142,,,283,2021-04-13,8136.14
5523,110,24,90,976,403,805,53,618,2022-04-16,1196.14
5524,,246,49,697,,403,,,2021-08-03,865.91
5525,471,120,113,562,284,629,77,,2023-07-20,189924.92
5526,,,159,841,485,,4,241,2019-03-19,65760.98
5527,,191,108,410,,45,,,2020-01-02,83867.00
5528,,254,96,144,223,7,,936,2022-11-23,49508.04
5529,,,44,257,,153,,,2018-02-17,223624.69
5530,,,17,432,86,926,,178,2023-07-07,2976.31
5531,30,9,36,219,207,,65,595,2019-04-09,3844.94
5532,57,36,149,708,,955,,896,2023-07-01,7379.90
5533,963,79,87,248,,862,44,389,2018-12-29,5449.27
5534,875,,161,197,88,713,,,2022-01-11,84877.77
5535,920,,32,268,,,,321,2018-05-09,3476.64
5536,695,178,111,859,,,,346,2020-12-18,7543.66
5537,,87,86,511,241,538,,,2022-07-10,3935.58
5538,563,5,105,661,,,5,989,2021-06-01,4382.44
5539,195,186,67,636,322,275,80,233,2023-02-10,4829.59
5540,108,12,20,424,83,,75,81,2021-01-14,139422.89
5541,,107,155,819,,36,,314,2020-08-13,170251.47
5542,721,,135,373,128,193,,,2023-04-02,8642.82
5543,441,3,75,551,365,,1,949,2022-10-15,9616.59
5544,961,,54,607,291,153,,,2019-09-26,6360.50
5545,,250,152,259,97,331,18,815,2021-06-10,227059.84
5546,826,,71,474,24,545,60,,2018-01-07,180505.70
5547,918,217,19,456,133,,78,33,2021-01-15,6608.86
5548,,219,21,181,338,229,,942,2020-01-06,3311.98
5549,908,258,58,623,319,,,,2022-05-15,4603.60
5550,859,14,172,922,476,,39,130,2022-11-18,7574.47
5551,151,238,178,726,,341,,212,2023-02-26,7968.15
5552,562,233,132,757,,572,,851,2020-09-17,9306.60
5553,385,85,95,756,,,16,489,2019-03-04,736.59
5554,270,75,37,875,,752,,606,2021-03-16,247780.69
5555,128,132,84,603,27,858,,,2020-06-21,8534.05
5556,815,259,68,932,170,795,,,2021-05-23,3713.21
5557,53,23,186,875,45,,,,2020-03-02,4203.27
5558,,,155,592,316,899,23,793,2021-08-14,5584.62
5559,23,219,114,422,363,610,72,,2019-12-31,3002.59
5560,367,113,155,710,323,832,,910,2022-03-12,1131.48
5561,298,,160,264,,,,226,2020-02-13,1455.97
5562,919,46,20,169,,202,,972,2022-07-29,1630.30
5563,844,125,21,259,,802,,,2023-06-17,7940.36
5564,,,83,963,177,,67,,2019-02-08,3017.10
5565,,63,8,6,117,604,11,,2022-11-12,3350.05
5566,,283,41,3,136,682,,76,2020-05-22,716.65
5567,457,4,70,854,,,,54,2019-03-28,151413.02
5568,,104,147,149,126,944,77,136,2019-11-02,2352.10
5569,255,154,25,896,314,,,,2021-11-12,79215.98
5570,,11,159,69,,16,,,2022-02-16,7004.35
5571,501,,189,738,129,,29,,2021-09-05,108250.07
5572,,,79,429,,106,,960,2019-10-22,125154.88
5573,,92,92,811,380,,13,22,2020-02-20,3059.40
5574,431,233,64,383,100,195,,501,2023-07-22,95769.22
5575,207,1,39,918,265,76,48,,2018-01-23,5656.53
5576,482,,122,131,,727,,200,2022-08-31,6418.81
5577,267,105,58,959,184,443,,89,2019-07-17,83867.00
5578,980,285,41,522,,427,32,,2018-01-26,5243.52
5579,,,111,357,186,678,,145,2018-06-13,133358.25
5580,188,191,35,414,,,,,2023-12-27,3355.49
5581,495,,77,542,257,837,,698,2019-01-26,6290.71
5582,112,,78,64,440,,95,,2022-09-18,2070.82
5583,131,213,162,985,439,750,78,575,2019-07-20,32302.93
5584,842,,24,602,,,90,298,2023-05-12,1278.32
5585,473,64,43,423,,61,,764,2020-07-20,176521.19
5586,437,54,175,780,44,626,,646,2019-10-29,1357.48
5587,824,36,199,163,,,,,2023-05-09,25205.54
5588,897,,76,484,,,,,2023-08-07,90078.13
5589,795,31,8,267,,185,,250,2023-05-05,143978.70
5590,353,,159,663,,,,22,2018-10-26,3535.56
5591,661,,189,402,28,493,,264,2020-06-07,7392.59
5592,,119,93,184,,447,,950,2018-12-21,6362.92
5593,643,94,143,72,252,28,,,2019-04-05,7620.70
5594,103,71,45,954,87,,,229,2019-10-30,204595.78
5595,124,126,91,227,479,230,27,102,2023-03-17,6982.29
5596,137,206,82,552,,223,,,2022-12-07,6189.19
5597,,,13,245,,7,,862,2018-11-29,613.02
5598,81,166,8,960,,,,906,2023-04-12,2987.49
5599,578,5,125,729,132,283,,,2019-07-08,3151.85
5600,259,,197,498,,657,48,,2023-08-11,5010.27
5601,,,133,929,150,431,,,2021-05-06,9464.92
5602,519,,172,153,439,33,,957,2020-08-30,9462.50
5603,139,299,53,83,,82,,,2018-10-22,109194.92
5604,262,120,87,188,,,29,,2022-10-11,7817.09
5605,920,84,162,65,422,,26,,2022-06-24,5078.55
5606,,213,35,958,,,,,2022-09-10,9855.88
5607,,33,54,836,,496,,,2021-07-28,9503.90
5608,,49,82,973,,309,,686,2019-07-27,662.27
5609,976,,171,10,28,249,,,2022-05-12,2088.94
5610,991,,167,187,,,,131,2019-05-18,7824.64
5611,573,,141,696,128,,,783,2018-12-18,1186.47
5612,141,,113,64,10,28,26,709,2022-07-22,6163.51
5613,731,,151,752,397,,,185,2021-07-26,1897.09
5614,327,105,143,831,,642,,,2018-03-18,4977.34
5615,739,44,80,334,,832,97,698,2019-12-10,5732.37
5616,17,165,112,711,23,844,,991,2018-12-11,67775.20
5617,289,178,175,472,483,807,,894,2021-09-05,6697.99
5618,374,182,189,997,,508,,786,2020-12-22,9660.40
5619,209,,164,879,,,,992,2022-11-19,7833.10
5620,,16,105,937,,512,,,2023-02-17,197249.36
5621,693,295,105,822,28,910,,951,2023-02-14,8643.42
5622,,125,108,784,15,735,,,2019-04-02,7232.16
5623,,272,51,272,,672,,862,2019-06-01,9971.00
5624,605,41,57,106,,36,,,2023-04-15,8323.46
5625,430,,163,143,470,,62,184,2020-10-16,222928.86
5626,,57,31,114,171,586,,,2018-05-11,6109.13
5627,840,30,81,215,,124,83,,2022-04-05,3856.42
5628,,206,171,264,,,87,974,2023-04-21,141986.45
5629,280,290,45,17,43,451,,,2019-02-20,190422.98
5630,,,70,506,411,943,,662,2019-01-06,110176.39
5631,529,21,129,499,98,,80,597,2020-06-30,5818.17
5632,330,192,198,886,,70,46,195,2019-11-05,9866.46
5633,,,84,417,440,587,55,,2019-10-11,6644.81
5634,,99,120,903,,918,,355,2020-10-21,4259.77
5635,363,,79,572,,,,,2021-02-27,8883.62
5636,993,,5,890,221,855,,,2022-08-31,7854.85
5637,549,161,163,4,,,,419,2022-11-19,9687.29
5638,66,,184,418,,21,6,50,2019-01-06,9141.34
5639,622,,16,447,184,,,553,2023-05-02,287.32
5640,537,17,180,877,,,,,2021-12-14,124378.49
5641,707,233,82,840,,380,,,2021-05-01,1640.88
5642,299,77,169,592,302,,58,292,2019-01-18,8831.35
5643,101,,192,354,,606,,486,2022-08-25,243173.61
5644,398,106,91,793,65,836,,475,2019-05-13,210609.16
5645,783,,68,193,,,,,2023-11-17,9867.67
5646,,,79,671,335,,85,319,2021-04-22,3399.90
5647,,,148,932,348,457,,,2020-11-29,3802.04
5648,967,204,179,875,135,116,87,,2020-07-18,546.25
5649,485,,102,304,147,,3,,2022-02-19,2971.17
5650,124,287,116,289,245,282,17,800,2019-06-04,95622.73
5651,,139,9,329,435,509,11,457,2022-05-07,166179.08
5652,783,286,181,399,,,,490,2022-06-29,385.21
5653,395,120,27,584,202,900,81,,2018-12-14,1431.80
5654,252,,67,110,,284,89,115,2018-05-23,154972.69
5655,599,251,176,436,,979,,,2020-12-25,9168.23
5656,62,287,71,14,,15,89,21,2021-01-27,232377.39
5657,15,169,22,680,,19,,236,2020-01-07,518.15
5658,319,,198,504,428,909,,,2018-12-29,213275.25
5659,675,,196,342,232,696,,,2019-04-18,6931.23
5660,601,1,25,5,417,647,9,187,2018-09-11,6869.60
5661,619,,175,636,,358,,,2022-05-01,5531.75
5662,910,209,83,323,204,472,,820,2021-03-22,197666.86
5663,727,136,196,844,,927,47,,2018-11-09,8541.60
5664,,67,57,316,,,,303,2018-12-02,237145.61
5665,439,127,67,805,199,713,,,2020-04-18,6326.06
5666,,46,123,643,,707,21,,2022-06-27,2151.79
5667,,4,170,756,,334,,,2023-01-12,105627.92
5668,,260,192,825,,,,843,2020-07-12,7982.96
5669,,173,26,540,,181,,635,2020-08-22,138.98
5670,,190,102,348,207,266,,,2023-01-06,2922.53
5671,700,,89,846,,493,,,2021-12-25,176880.09
5672,825,,104,621,18,308,48,168,2020-03-25,1503.11
5673,,,163,275,190,,,646,2022-07-02,1790.44
5674,244,30,24,277,,640,91,250,2023-06-13,8167.26
5675,334,296,2,23,453,,,,2018-12-13,8832.25
5676,261,40,142,219,,,,,2021-04-05,88561.97
5677,,14,148,257,,748,,,2019-05-05,2645.17
5678,398,,166,518,147,,,,2023-05-14,193235.58
5679,,222,34,729,21,,,,2020-11-02,223653.98
5680,383,108,94,181,,188,87,,2021-06-03,9252.52
5681,791,43,193,392,165,189,75,892,2023-08-23,87199.62
5682,897,,156,516,,449,7,648,2020-11-21,4031.36
5683,,296,33,573,366,,,858,2018-05-14,7792.61
5684,,,188,47,,864,,,2023-01-16,6455.37
5685,138,,22,534,325,,,,2018-10-03,3898.42
5686,553,231,56,905,,647,,,2023-05-01,6738.77
5687,196,,126,261,371,711,2,,2021-11-06,3171.18
5688,846,104,42,845,,21,,,2021-10-30,244733.73
5689,,29,38,450,,290,,162,2023-03-22,222027.95
5690,739,,109,784,417,,,665,2018-02-25,125711.54
5691,405,,138,757,479,,,,2020-01-27,1895.28
5692,657,178,129,322,318,,,,2018-11-08,9257.96
5693,,226,26,889,,,,,2023-09-18,9945.92
5694,375,82,183,525,,659,,409,2022-05-27,4548.91
5695,101,,153,871,,311,,159,2022-03-20,124275.95
5696,242,138,98,438,168,,64,177,2018-07-23,2824.94
5697,,,62,405,309,463,13,,2018-12-03,1597.98
5698,,281,6,745,,15,43,,2020-08-01,6899.21
5699,77,127,130,866,,,,324,2019-05-01,200171.83
5700,742,80,60,68,,85,,,2018-04-16,4490.00
5701,,234,172,415,313,,,,2023-07-12,8215.30
5702,544,,36,121,42,233,,,2018-04-30,670.43
5703,352,,158,136,,775,,,2022-04-17,9850.14
5704,823,187,72,61,195,183,22,,2021-05-09,2700.46
5705,,216,21,696,287,465,,288,2022-06-30,7621.00
5706,115,295,200,593,,,,208,2021-07-08,3347.03
5707,,,70,5,,,56,676,2021-08-23,4839.26
5708,344,100,59,896,,,,244,2021-12-18,5906.40
5709,,174,1,890,137,368,13,,2019-10-11,102529.68
5710,856,,172,450,147,666,,563,2023-10-03,1507.64
5711,39,,59,106,,10,,,2020-11-29,2901.38
5712,980,41,32,377,283,376,32,,2023-05-22,9581.54
5713,,117,85,734,,636,3,,2022-03-12,175913.27
5714,986,273,116,641,430,,,,2022-02-21,2832.80
5715,,,135,732,364,753,,772,2019-06-16,5005.13
5716,,53,136,71,370,469,,937,2020-06-15,21235.70
5717,311,167,133,752,,,93,406,2023-01-19,9205.09
5718,894,10,168,498,126,720,63,,2023-02-26,361.04
